node_1	node_2	node_1_type	node_2_type	node_1_name	node_2_name
916	GO:0051260	protein	functional_pathway	CD3E	protein homooligomerization
917	GO:0051260	protein	functional_pathway	CD3G	protein homooligomerization
974	GO:0051260	protein	functional_pathway	CD79B	protein homooligomerization
1365	GO:0051260	protein	functional_pathway	CLDN3	protein homooligomerization
1409	GO:0051260	protein	functional_pathway	CRYAA	protein homooligomerization
1410	GO:0051260	protein	functional_pathway	CRYAB	protein homooligomerization
1645	GO:0051260	protein	functional_pathway	AKR1C1	protein homooligomerization
1677	GO:0051260	protein	functional_pathway	DFFB	protein homooligomerization
1861	GO:0051260	protein	functional_pathway	TOR1A	protein homooligomerization
1894	GO:0051260	protein	functional_pathway	ECT2	protein homooligomerization
2040	GO:0051260	protein	functional_pathway	STOM	protein homooligomerization
2207	GO:0051260	protein	functional_pathway	FCER1G	protein homooligomerization
2633	GO:0051260	protein	functional_pathway	GBP1	protein homooligomerization
2643	GO:0051260	protein	functional_pathway	GCH1	protein homooligomerization
2683	GO:0051260	protein	functional_pathway	B4GALT1	protein homooligomerization
3162	GO:0051260	protein	functional_pathway	HMOX1	protein homooligomerization
3297	GO:0051260	protein	functional_pathway	HSF1	protein homooligomerization
3416	GO:0051260	protein	functional_pathway	IDE	protein homooligomerization
3508	GO:0051260	protein	functional_pathway	IGHMBP2	protein homooligomerization
5195	GO:0051260	protein	functional_pathway	PEX14	protein homooligomerization
5414	GO:0051260	protein	functional_pathway	SEPT4	protein homooligomerization
5551	GO:0051260	protein	functional_pathway	PRF1	protein homooligomerization
5621	GO:0051260	protein	functional_pathway	PRNP	protein homooligomerization
5893	GO:0051260	protein	functional_pathway	RAD52	protein homooligomerization
6683	GO:0051260	protein	functional_pathway	SPAST	protein homooligomerization
6881	GO:0051260	protein	functional_pathway	TAF10	protein homooligomerization
7158	GO:0051260	protein	functional_pathway	TP53BP1	protein homooligomerization
7450	GO:0051260	protein	functional_pathway	VWF	protein homooligomerization
8001	GO:0051260	protein	functional_pathway	GLRA3	protein homooligomerization
8527	GO:0051260	protein	functional_pathway	DGKD	protein homooligomerization
8737	GO:0051260	protein	functional_pathway	RIPK1	protein homooligomerization
8799	GO:0051260	protein	functional_pathway	PEX11B	protein homooligomerization
9076	GO:0051260	protein	functional_pathway	CLDN1	protein homooligomerization
9361	GO:0051260	protein	functional_pathway	LONP1	protein homooligomerization
9451	GO:0051260	protein	functional_pathway	EIF2AK3	protein homooligomerization
9641	GO:0051260	protein	functional_pathway	IKBKE	protein homooligomerization
10015	GO:0051260	protein	functional_pathway	PDCD6IP	protein homooligomerization
10211	GO:0051260	protein	functional_pathway	FLOT1	protein homooligomerization
10367	GO:0051260	protein	functional_pathway	MICU1	protein homooligomerization
10562	GO:0051260	protein	functional_pathway	OLFM4	protein homooligomerization
10721	GO:0051260	protein	functional_pathway	POLQ	protein homooligomerization
11035	GO:0051260	protein	functional_pathway	RIPK3	protein homooligomerization
22890	GO:0051260	protein	functional_pathway	ZBTB1	protein homooligomerization
23023	GO:0051260	protein	functional_pathway	TMCC1	protein homooligomerization
25923	GO:0051260	protein	functional_pathway	ATL3	protein homooligomerization
27243	GO:0051260	protein	functional_pathway	CHMP2A	protein homooligomerization
27348	GO:0051260	protein	functional_pathway	TOR1B	protein homooligomerization
27433	GO:0051260	protein	functional_pathway	TOR2A	protein homooligomerization
29082	GO:0051260	protein	functional_pathway	CHMP4A	protein homooligomerization
51024	GO:0051260	protein	functional_pathway	FIS1	protein homooligomerization
51062	GO:0051260	protein	functional_pathway	ATL1	protein homooligomerization
51332	GO:0051260	protein	functional_pathway	SPTBN5	protein homooligomerization
53834	GO:0051260	protein	functional_pathway	FGFRL1	protein homooligomerization
55006	GO:0051260	protein	functional_pathway	TRMT61B	protein homooligomerization
56652	GO:0051260	protein	functional_pathway	TWNK	protein homooligomerization
56947	GO:0051260	protein	functional_pathway	MFF	protein homooligomerization
57673	GO:0051260	protein	functional_pathway	BEND3	protein homooligomerization
57674	GO:0051260	protein	functional_pathway	RNF213	protein homooligomerization
58496	GO:0051260	protein	functional_pathway	LY6G5B	protein homooligomerization
64225	GO:0051260	protein	functional_pathway	ATL2	protein homooligomerization
64375	GO:0051260	protein	functional_pathway	IKZF4	protein homooligomerization
79139	GO:0051260	protein	functional_pathway	DERL1	protein homooligomerization
79187	GO:0051260	protein	functional_pathway	FSD1	protein homooligomerization
80740	GO:0051260	protein	functional_pathway	LY6G6C	protein homooligomerization
83862	GO:0051260	protein	functional_pathway	TMEM120A	protein homooligomerization
87178	GO:0051260	protein	functional_pathway	PNPT1	protein homooligomerization
112939	GO:0051260	protein	functional_pathway	NACC1	protein homooligomerization
128866	GO:0051260	protein	functional_pathway	CHMP4B	protein homooligomerization
138151	GO:0051260	protein	functional_pathway	NACC2	protein homooligomerization
158158	GO:0051260	protein	functional_pathway	RASEF	protein homooligomerization
200958	GO:0051260	protein	functional_pathway	MUC20	protein homooligomerization
219743	GO:0051260	protein	functional_pathway	TYSND1	protein homooligomerization
222663	GO:0051260	protein	functional_pathway	SCUBE3	protein homooligomerization
286676	GO:0051260	protein	functional_pathway	ILDR1	protein homooligomerization
340706	GO:0051260	protein	functional_pathway	VWA2	protein homooligomerization
1191	GO:0032463	protein	functional_pathway	CLU	negative regulation of protein homooligomerization
1410	GO:0032463	protein	functional_pathway	CRYAB	negative regulation of protein homooligomerization
2629	GO:0032463	protein	functional_pathway	GBA	negative regulation of protein homooligomerization
6714	GO:0032463	protein	functional_pathway	SRC	negative regulation of protein homooligomerization
8780	GO:0032463	protein	functional_pathway	RIOK3	negative regulation of protein homooligomerization
637	GO:0032464	protein	functional_pathway	BID	positive regulation of protein homooligomerization
638	GO:0032464	protein	functional_pathway	BIK	positive regulation of protein homooligomerization
1191	GO:0032464	protein	functional_pathway	CLU	positive regulation of protein homooligomerization
8739	GO:0032464	protein	functional_pathway	HRK	positive regulation of protein homooligomerization
10018	GO:0032464	protein	functional_pathway	BCL2L11	positive regulation of protein homooligomerization
10399	GO:0032464	protein	functional_pathway	RACK1	positive regulation of protein homooligomerization
125170	GO:0032464	protein	functional_pathway	MIEF2	positive regulation of protein homooligomerization
585	GO:0032465	protein	functional_pathway	BBS4	regulation of cytokinesis
598	GO:0032465	protein	functional_pathway	BCL2L1	regulation of cytokinesis
801	GO:0032465	protein	functional_pathway	CALM1	regulation of cytokinesis
805	GO:0032465	protein	functional_pathway	CALM2	regulation of cytokinesis
808	GO:0032465	protein	functional_pathway	CALM3	regulation of cytokinesis
1069	GO:0032465	protein	functional_pathway	CETN2	regulation of cytokinesis
1263	GO:0032465	protein	functional_pathway	PLK3	regulation of cytokinesis
5289	GO:0032465	protein	functional_pathway	PIK3C3	regulation of cytokinesis
5300	GO:0032465	protein	functional_pathway	PIN1	regulation of cytokinesis
5347	GO:0032465	protein	functional_pathway	PLK1	regulation of cytokinesis
7405	GO:0032465	protein	functional_pathway	UVRAG	regulation of cytokinesis
8678	GO:0032465	protein	functional_pathway	BECN1	regulation of cytokinesis
8766	GO:0032465	protein	functional_pathway	RAB11A	regulation of cytokinesis
9055	GO:0032465	protein	functional_pathway	PRC1	regulation of cytokinesis
9727	GO:0032465	protein	functional_pathway	RAB11FIP3	regulation of cytokinesis
9738	GO:0032465	protein	functional_pathway	CCP110	regulation of cytokinesis
9903	GO:0032465	protein	functional_pathway	KLHL21	regulation of cytokinesis
10112	GO:0032465	protein	functional_pathway	KIF20A	regulation of cytokinesis
10807	GO:0032465	protein	functional_pathway	ENTR1	regulation of cytokinesis
23503	GO:0032465	protein	functional_pathway	ZFYVE26	regulation of cytokinesis
25909	GO:0032465	protein	functional_pathway	AHCTF1	regulation of cytokinesis
28964	GO:0032465	protein	functional_pathway	GIT1	regulation of cytokinesis
29072	GO:0032465	protein	functional_pathway	SETD2	regulation of cytokinesis
30849	GO:0032465	protein	functional_pathway	PIK3R4	regulation of cytokinesis
51100	GO:0032465	protein	functional_pathway	SH3GLB1	regulation of cytokinesis
55660	GO:0032465	protein	functional_pathway	PRPF40A	regulation of cytokinesis
55958	GO:0032465	protein	functional_pathway	KLHL9	regulation of cytokinesis
57026	GO:0032465	protein	functional_pathway	PDXP	regulation of cytokinesis
57448	GO:0032465	protein	functional_pathway	BIRC6	regulation of cytokinesis
63971	GO:0032465	protein	functional_pathway	KIF13A	regulation of cytokinesis
79187	GO:0032465	protein	functional_pathway	FSD1	regulation of cytokinesis
80179	GO:0032465	protein	functional_pathway	MYO19	regulation of cytokinesis
84440	GO:0032465	protein	functional_pathway	RAB11FIP4	regulation of cytokinesis
90293	GO:0032465	protein	functional_pathway	KLHL13	regulation of cytokinesis
201163	GO:0032465	protein	functional_pathway	FLCN	regulation of cytokinesis
1263	GO:0051302	protein	functional_pathway	PLK3	regulation of cell division
10519	GO:0051302	protein	functional_pathway	CIB1	regulation of cell division
79187	GO:0051302	protein	functional_pathway	FSD1	regulation of cell division
114327	GO:0051302	protein	functional_pathway	EFHC1	regulation of cell division
146909	GO:0051302	protein	functional_pathway	KIF18B	regulation of cell division
27183	GO:0032466	protein	functional_pathway	VPS4A	negative regulation of cytokinesis
84936	GO:0032466	protein	functional_pathway	ZFYVE19	negative regulation of cytokinesis
92421	GO:0032466	protein	functional_pathway	CHMP4C	negative regulation of cytokinesis
641	GO:0051782	protein	functional_pathway	BLM	negative regulation of cell division
4609	GO:0051782	protein	functional_pathway	MYC	negative regulation of cell division
10628	GO:0051782	protein	functional_pathway	TXNIP	negative regulation of cell division
23594	GO:0051782	protein	functional_pathway	ORC6	negative regulation of cell division
56241	GO:0051782	protein	functional_pathway	SUSD2	negative regulation of cell division
387	GO:0032467	protein	functional_pathway	RHOA	positive regulation of cytokinesis
643	GO:0032467	protein	functional_pathway	CXCR5	positive regulation of cytokinesis
990	GO:0032467	protein	functional_pathway	CDC6	positive regulation of cytokinesis
994	GO:0032467	protein	functional_pathway	CDC25B	positive regulation of cytokinesis
998	GO:0032467	protein	functional_pathway	CDC42	positive regulation of cytokinesis
1813	GO:0032467	protein	functional_pathway	DRD2	positive regulation of cytokinesis
1814	GO:0032467	protein	functional_pathway	DRD3	positive regulation of cytokinesis
1894	GO:0032467	protein	functional_pathway	ECT2	positive regulation of cytokinesis
2652	GO:0032467	protein	functional_pathway	OPN1MW	positive regulation of cytokinesis
5581	GO:0032467	protein	functional_pathway	PRKCE	positive regulation of cytokinesis
5586	GO:0032467	protein	functional_pathway	PKN2	positive regulation of cytokinesis
5956	GO:0032467	protein	functional_pathway	OPN1LW	positive regulation of cytokinesis
6683	GO:0032467	protein	functional_pathway	SPAST	positive regulation of cytokinesis
6755	GO:0032467	protein	functional_pathway		positive regulation of cytokinesis
8452	GO:0032467	protein	functional_pathway	CUL3	positive regulation of cytokinesis
8502	GO:0032467	protein	functional_pathway	PKP4	positive regulation of cytokinesis
9212	GO:0032467	protein	functional_pathway	AURKB	positive regulation of cytokinesis
9493	GO:0032467	protein	functional_pathway	KIF23	positive regulation of cytokinesis
9585	GO:0032467	protein	functional_pathway	KIF20B	positive regulation of cytokinesis
9928	GO:0032467	protein	functional_pathway	KIF14	positive regulation of cytokinesis
10755	GO:0032467	protein	functional_pathway	GIPC1	positive regulation of cytokinesis
11113	GO:0032467	protein	functional_pathway	CIT	positive regulation of cytokinesis
29127	GO:0032467	protein	functional_pathway	RACGAP1	positive regulation of cytokinesis
50838	GO:0032467	protein	functional_pathway	TAS2R13	positive regulation of cytokinesis
51289	GO:0032467	protein	functional_pathway	RXFP3	positive regulation of cytokinesis
54627	GO:0032467	protein	functional_pathway	MAP10	positive regulation of cytokinesis
79848	GO:0032467	protein	functional_pathway	CSPP1	positive regulation of cytokinesis
80834	GO:0032467	protein	functional_pathway	TAS1R2	positive regulation of cytokinesis
117194	GO:0032467	protein	functional_pathway	MRGPRX2	positive regulation of cytokinesis
201161	GO:0032467	protein	functional_pathway	CENPV	positive regulation of cytokinesis
2246	GO:0051781	protein	functional_pathway	FGF1	positive regulation of cell division
4824	GO:0051781	protein	functional_pathway	NKX3-1	positive regulation of cell division
6469	GO:0051781	protein	functional_pathway	SHH	positive regulation of cell division
6886	GO:0051781	protein	functional_pathway	TAL1	positive regulation of cell division
79848	GO:0051781	protein	functional_pathway	CSPP1	positive regulation of cell division
131870	GO:0090068	protein	functional_pathway	NUDT16	positive regulation of cell cycle process
27032	GO:0032468	protein	functional_pathway	ATP2C1	Golgi calcium ion homeostasis
488	GO:0032469	protein	functional_pathway	ATP2A2	endoplasmic reticulum calcium ion homeostasis
5663	GO:0032469	protein	functional_pathway	PSEN1	endoplasmic reticulum calcium ion homeostasis
7466	GO:0032469	protein	functional_pathway	WFS1	endoplasmic reticulum calcium ion homeostasis
9709	GO:0032469	protein	functional_pathway	HERPUD1	endoplasmic reticulum calcium ion homeostasis
54499	GO:0032469	protein	functional_pathway	TMCO1	endoplasmic reticulum calcium ion homeostasis
79734	GO:0032469	protein	functional_pathway	KCTD17	endoplasmic reticulum calcium ion homeostasis
487	GO:0032470	protein	functional_pathway	ATP2A1	positive regulation of endoplasmic reticulum calcium ion concentration
488	GO:0032470	protein	functional_pathway	ATP2A2	positive regulation of endoplasmic reticulum calcium ion concentration
487	GO:0032471	protein	functional_pathway	ATP2A1	negative regulation of endoplasmic reticulum calcium ion concentration
5910	GO:0032471	protein	functional_pathway	RAP1GDS1	negative regulation of endoplasmic reticulum calcium ion concentration
7052	GO:0032471	protein	functional_pathway	TGM2	negative regulation of endoplasmic reticulum calcium ion concentration
10134	GO:0032471	protein	functional_pathway	BCAP31	negative regulation of endoplasmic reticulum calcium ion concentration
51024	GO:0032471	protein	functional_pathway	FIS1	negative regulation of endoplasmic reticulum calcium ion concentration
63892	GO:0032471	protein	functional_pathway	THADA	negative regulation of endoplasmic reticulum calcium ion concentration
27032	GO:0032472	protein	functional_pathway	ATP2C1	Golgi calcium ion transport
55858	GO:0032472	protein	functional_pathway	TMEM165	Golgi calcium ion transport
79102	GO:0032479	protein	functional_pathway	RNF26	regulation of type I interferon production
7353	GO:0032480	protein	functional_pathway	UFD1	negative regulation of type I interferon production
26146	GO:0032480	protein	functional_pathway	TRAF3IP1	negative regulation of type I interferon production
54941	GO:0032480	protein	functional_pathway	RNF125	negative regulation of type I interferon production
55666	GO:0032480	protein	functional_pathway	NPLOC4	negative regulation of type I interferon production
79132	GO:0032480	protein	functional_pathway	DHX58	negative regulation of type I interferon production
406991	GO:0032480	protein	functional_pathway	MIR21	negative regulation of type I interferon production
3654	GO:0032481	protein	functional_pathway	IRAK1	positive regulation of type I interferon production
4615	GO:0032481	protein	functional_pathway	MYD88	positive regulation of type I interferon production
10084	GO:0032481	protein	functional_pathway	PQBP1	positive regulation of type I interferon production
26191	GO:0032481	protein	functional_pathway	PTPN22	positive regulation of type I interferon production
89870	GO:0032481	protein	functional_pathway	TRIM15	positive regulation of type I interferon production
340061	GO:0032481	protein	functional_pathway	TMEM173	positive regulation of type I interferon production
9649	GO:0032485	protein	functional_pathway	RALGPS1	regulation of Ral protein signal transduction
2305	GO:0046578	protein	functional_pathway	FOXM1	regulation of Ras protein signal transduction
51196	GO:0046578	protein	functional_pathway	PLCE1	regulation of Ras protein signal transduction
2889	GO:0032486	protein	functional_pathway	RAPGEF1	Rap protein signal transduction
5906	GO:0032486	protein	functional_pathway	RAP1A	Rap protein signal transduction
5908	GO:0032486	protein	functional_pathway	RAP1B	Rap protein signal transduction
9693	GO:0032486	protein	functional_pathway	RAPGEF2	Rap protein signal transduction
10411	GO:0032486	protein	functional_pathway	RAPGEF3	Rap protein signal transduction
9928	GO:0032487	protein	functional_pathway	KIF14	regulation of Rap protein signal transduction
7454	GO:0032488	protein	functional_pathway	WAS	Cdc42 protein signal transduction
19	GO:0032489	protein	functional_pathway	ABCA1	regulation of Cdc42 protein signal transduction
25	GO:0032489	protein	functional_pathway	ABL1	regulation of Cdc42 protein signal transduction
335	GO:0032489	protein	functional_pathway	APOA1	regulation of Cdc42 protein signal transduction
345	GO:0032489	protein	functional_pathway	APOC3	regulation of Cdc42 protein signal transduction
348	GO:0032489	protein	functional_pathway	APOE	regulation of Cdc42 protein signal transduction
8829	GO:0032489	protein	functional_pathway	NRP1	regulation of Cdc42 protein signal transduction
396	GO:0035023	protein	functional_pathway	ARHGDIA	regulation of Rho protein signal transduction
397	GO:0035023	protein	functional_pathway	ARHGDIB	regulation of Rho protein signal transduction
4650	GO:0035023	protein	functional_pathway	MYO9B	regulation of Rho protein signal transduction
4983	GO:0035023	protein	functional_pathway	OPHN1	regulation of Rho protein signal transduction
54869	GO:0035023	protein	functional_pathway	EPS8L1	regulation of Rho protein signal transduction
64787	GO:0035023	protein	functional_pathway	EPS8L2	regulation of Rho protein signal transduction
721	GO:0032490	protein	functional_pathway	C4B	detection of molecule of bacterial origin
3929	GO:0032490	protein	functional_pathway	LBP	detection of molecule of bacterial origin
3663	GO:0032494	protein	functional_pathway	IRF5	response to peptidoglycan
55765	GO:0032494	protein	functional_pathway	INAVA	response to peptidoglycan
3663	GO:0032495	protein	functional_pathway	IRF5	response to muramyl dipeptide
55765	GO:0032495	protein	functional_pathway	INAVA	response to muramyl dipeptide
55914	GO:0032495	protein	functional_pathway	ERBIN	response to muramyl dipeptide
64127	GO:0032495	protein	functional_pathway	NOD2	response to muramyl dipeptide
923	GO:0032496	protein	functional_pathway	CD6	response to lipopolysaccharide
1373	GO:0032496	protein	functional_pathway	CPS1	response to lipopolysaccharide
2643	GO:0032496	protein	functional_pathway	GCH1	response to lipopolysaccharide
3592	GO:0032496	protein	functional_pathway	IL12A	response to lipopolysaccharide
3654	GO:0032496	protein	functional_pathway	IRAK1	response to lipopolysaccharide
3929	GO:0032496	protein	functional_pathway	LBP	response to lipopolysaccharide
3965	GO:0032496	protein	functional_pathway	LGALS9	response to lipopolysaccharide
6622	GO:0032496	protein	functional_pathway	SNCA	response to lipopolysaccharide
6868	GO:0032496	protein	functional_pathway	ADAM17	response to lipopolysaccharide
7099	GO:0032496	protein	functional_pathway	TLR4	response to lipopolysaccharide
10221	GO:0032496	protein	functional_pathway	TRIB1	response to lipopolysaccharide
23643	GO:0032496	protein	functional_pathway	LY96	response to lipopolysaccharide
26191	GO:0032496	protein	functional_pathway	PTPN22	response to lipopolysaccharide
27086	GO:0032496	protein	functional_pathway	FOXP1	response to lipopolysaccharide
55593	GO:0032496	protein	functional_pathway	OTUD5	response to lipopolysaccharide
55914	GO:0032496	protein	functional_pathway	ERBIN	response to lipopolysaccharide
114609	GO:0032496	protein	functional_pathway	TIRAP	response to lipopolysaccharide
117854	GO:0032496	protein	functional_pathway	TRIM6	response to lipopolysaccharide
149233	GO:0032496	protein	functional_pathway	IL23R	response to lipopolysaccharide
342979	GO:0032496	protein	functional_pathway	PALM3	response to lipopolysaccharide
949	GO:0032497	protein	functional_pathway	SCARB1	detection of lipopolysaccharide
7099	GO:0032497	protein	functional_pathway	TLR4	detection of lipopolysaccharide
23643	GO:0032497	protein	functional_pathway	LY96	detection of lipopolysaccharide
64127	GO:0032498	protein	functional_pathway	NOD2	detection of muramyl dipeptide
6672	GO:0045185	protein	functional_pathway	SP100	maintenance of protein location
6272	GO:0032509	protein	functional_pathway	SORT1	endosome transport via multivesicular body sorting pathway
55353	GO:0032509	protein	functional_pathway	LAPTM4B	endosome transport via multivesicular body sorting pathway
83547	GO:0032509	protein	functional_pathway	RILP	endosome transport via multivesicular body sorting pathway
5873	GO:0071985	protein	functional_pathway	RAB27A	multivesicular body sorting pathway
5874	GO:0071985	protein	functional_pathway	RAB27B	multivesicular body sorting pathway
23086	GO:0071985	protein	functional_pathway	EXPH5	multivesicular body sorting pathway
51510	GO:0071985	protein	functional_pathway	CHMP5	multivesicular body sorting pathway
51534	GO:0071985	protein	functional_pathway	VTA1	multivesicular body sorting pathway
94121	GO:0071985	protein	functional_pathway	SYTL4	multivesicular body sorting pathway
1130	GO:0032510	protein	functional_pathway	LYST	endosome to lysosome transport via multivesicular body sorting pathway
7415	GO:0032510	protein	functional_pathway	VCP	endosome to lysosome transport via multivesicular body sorting pathway
9525	GO:0032510	protein	functional_pathway	VPS4B	endosome to lysosome transport via multivesicular body sorting pathway
80700	GO:0032510	protein	functional_pathway	UBXN6	endosome to lysosome transport via multivesicular body sorting pathway
1408	GO:0032515	protein	functional_pathway	CRY2	negative regulation of phosphoprotein phosphatase activity
2280	GO:0032515	protein	functional_pathway	FKBP1A	negative regulation of phosphoprotein phosphatase activity
2281	GO:0032515	protein	functional_pathway	FKBP1B	negative regulation of phosphoprotein phosphatase activity
5524	GO:0032515	protein	functional_pathway	PTPA	negative regulation of phosphoprotein phosphatase activity
23645	GO:0032515	protein	functional_pathway	PPP1R15A	negative regulation of phosphoprotein phosphatase activity
57718	GO:0032515	protein	functional_pathway	PPP4R4	negative regulation of phosphoprotein phosphatase activity
84152	GO:0032515	protein	functional_pathway	PPP1R1B	negative regulation of phosphoprotein phosphatase activity
84930	GO:0032515	protein	functional_pathway	MASTL	negative regulation of phosphoprotein phosphatase activity
91272	GO:0032515	protein	functional_pathway	BOD1	negative regulation of phosphoprotein phosphatase activity
261726	GO:0032515	protein	functional_pathway	TIPRL	negative regulation of phosphoprotein phosphatase activity
5524	GO:0035308	protein	functional_pathway	PTPA	negative regulation of protein dephosphorylation
7529	GO:0035308	protein	functional_pathway	YWHAB	negative regulation of protein dephosphorylation
23645	GO:0035308	protein	functional_pathway	PPP1R15A	negative regulation of protein dephosphorylation
26051	GO:0035308	protein	functional_pathway	PPP1R16B	negative regulation of protein dephosphorylation
3064	GO:0043666	protein	functional_pathway	HTT	regulation of phosphoprotein phosphatase activity
5524	GO:0043666	protein	functional_pathway	PTPA	regulation of phosphoprotein phosphatase activity
7184	GO:0043666	protein	functional_pathway	HSP90B1	regulation of phosphoprotein phosphatase activity
7248	GO:0043666	protein	functional_pathway		regulation of phosphoprotein phosphatase activity
22870	GO:0043666	protein	functional_pathway	PPP6R1	regulation of phosphoprotein phosphatase activity
55291	GO:0043666	protein	functional_pathway	PPP6R3	regulation of phosphoprotein phosphatase activity
186	GO:0032516	protein	functional_pathway	AGTR2	positive regulation of phosphoprotein phosphatase activity
801	GO:0032516	protein	functional_pathway	CALM1	positive regulation of phosphoprotein phosphatase activity
805	GO:0032516	protein	functional_pathway	CALM2	positive regulation of phosphoprotein phosphatase activity
808	GO:0032516	protein	functional_pathway	CALM3	positive regulation of phosphoprotein phosphatase activity
3326	GO:0032516	protein	functional_pathway	HSP90AB1	positive regulation of phosphoprotein phosphatase activity
3672	GO:0032516	protein	functional_pathway	ITGA1	positive regulation of phosphoprotein phosphatase activity
5159	GO:0032516	protein	functional_pathway	PDGFRB	positive regulation of phosphoprotein phosphatase activity
5524	GO:0032516	protein	functional_pathway	PTPA	positive regulation of phosphoprotein phosphatase activity
9863	GO:0032516	protein	functional_pathway	MAGI2	positive regulation of phosphoprotein phosphatase activity
11314	GO:0032516	protein	functional_pathway	CD300A	positive regulation of phosphoprotein phosphatase activity
23645	GO:0032516	protein	functional_pathway	PPP1R15A	positive regulation of phosphoprotein phosphatase activity
801	GO:0035307	protein	functional_pathway	CALM1	positive regulation of protein dephosphorylation
805	GO:0035307	protein	functional_pathway	CALM2	positive regulation of protein dephosphorylation
808	GO:0035307	protein	functional_pathway	CALM3	positive regulation of protein dephosphorylation
2629	GO:0035307	protein	functional_pathway	GBA	positive regulation of protein dephosphorylation
5510	GO:0035307	protein	functional_pathway	PPP1R7	positive regulation of protein dephosphorylation
5524	GO:0035307	protein	functional_pathway	PTPA	positive regulation of protein dephosphorylation
5525	GO:0035307	protein	functional_pathway	PPP2R5A	positive regulation of protein dephosphorylation
5580	GO:0035307	protein	functional_pathway	PRKCD	positive regulation of protein dephosphorylation
6609	GO:0035307	protein	functional_pathway	SMPD1	positive regulation of protein dephosphorylation
7040	GO:0035307	protein	functional_pathway	TGFB1	positive regulation of protein dephosphorylation
8189	GO:0035307	protein	functional_pathway	SYMPK	positive regulation of protein dephosphorylation
10395	GO:0035307	protein	functional_pathway	DLC1	positive regulation of protein dephosphorylation
23141	GO:0035307	protein	functional_pathway	ANKLE2	positive regulation of protein dephosphorylation
26051	GO:0035307	protein	functional_pathway	PPP1R16B	positive regulation of protein dephosphorylation
121665	GO:0035307	protein	functional_pathway	SPPL3	positive regulation of protein dephosphorylation
157313	GO:0035307	protein	functional_pathway	CDCA2	positive regulation of protein dephosphorylation
255919	GO:0035307	protein	functional_pathway	CNEP1R1	positive regulation of protein dephosphorylation
360	GO:0032526	protein	functional_pathway	AQP3	response to retinoic acid
1032	GO:0032526	protein	functional_pathway	CDKN2D	response to retinoic acid
3294	GO:0032526	protein	functional_pathway	HSD17B2	response to retinoic acid
4277	GO:0032526	protein	functional_pathway	MICB	response to retinoic acid
5468	GO:0032526	protein	functional_pathway	PPARG	response to retinoic acid
5914	GO:0032526	protein	functional_pathway	RARA	response to retinoic acid
5916	GO:0032526	protein	functional_pathway	RARG	response to retinoic acid
5950	GO:0032526	protein	functional_pathway	RBP4	response to retinoic acid
6256	GO:0032526	protein	functional_pathway	RXRA	response to retinoic acid
54929	GO:0032526	protein	functional_pathway	TMEM161A	response to retinoic acid
124641	GO:0032526	protein	functional_pathway	OVCA2	response to retinoic acid
5205	GO:0032534	protein	functional_pathway	ATP8B1	regulation of microvillus assembly
5337	GO:0032534	protein	functional_pathway	PLD1	regulation of microvillus assembly
6624	GO:0032534	protein	functional_pathway	FSCN1	regulation of microvillus assembly
5188	GO:0032543	protein	functional_pathway	GATB	mitochondrial translation
51373	GO:0032543	protein	functional_pathway	MRPS17	mitochondrial translation
55037	GO:0032543	protein	functional_pathway	PTCD3	mitochondrial translation
55278	GO:0032543	protein	functional_pathway	QRSL1	mitochondrial translation
65993	GO:0032543	protein	functional_pathway	MRPS34	mitochondrial translation
84340	GO:0032543	protein	functional_pathway	GFM2	mitochondrial translation
283459	GO:0032543	protein	functional_pathway	GATC	mitochondrial translation
857	GO:0032570	protein	functional_pathway	CAV1	response to progesterone
7040	GO:0032570	protein	functional_pathway	TGFB1	response to progesterone
7042	GO:0032570	protein	functional_pathway	TGFB2	response to progesterone
7043	GO:0032570	protein	functional_pathway	TGFB3	response to progesterone
7337	GO:0032570	protein	functional_pathway	UBE3A	response to progesterone
10062	GO:0032570	protein	functional_pathway	NR1H3	response to progesterone
10413	GO:0032570	protein	functional_pathway	YAP1	response to progesterone
11057	GO:0032570	protein	functional_pathway	ABHD2	response to progesterone
23558	GO:0032570	protein	functional_pathway	WBP2	response to progesterone
9409	GO:0032581	protein	functional_pathway	PEX16	ER-dependent peroxisome organization
1012	GO:0051668	protein	functional_pathway	CDH13	localization within membrane
5879	GO:0051668	protein	functional_pathway	RAC1	localization within membrane
10211	GO:1903044	protein	functional_pathway	FLOT1	protein localization to membrane raft
100133941	GO:0032597	protein	functional_pathway	CD24	B cell receptor transport into membrane raft
340061	GO:0032608	protein	functional_pathway	TMEM173	interferon-beta production
6693	GO:0032609	protein	functional_pathway		interferon-gamma production
10859	GO:0032609	protein	functional_pathway	LILRB1	interferon-gamma production
4179	GO:0032613	protein	functional_pathway	CD46	interleukin-10 production
7097	GO:0032613	protein	functional_pathway	TLR2	interleukin-10 production
351	GO:0032640	protein	functional_pathway	APP	tumor necrosis factor production
54106	GO:0032640	protein	functional_pathway	TLR9	tumor necrosis factor production
6591	GO:0032642	protein	functional_pathway	SNAI2	regulation of chemokine production
54476	GO:0032648	protein	functional_pathway	RNF216	regulation of interferon-beta production
9636	GO:0032649	protein	functional_pathway	ISG15	regulation of interferon-gamma production
84632	GO:0032675	protein	functional_pathway	AFAP1L2	regulation of interleukin-6 production
4057	GO:0032680	protein	functional_pathway	LTF	regulation of tumor necrosis factor production
